,tGravityAccmeanX,tGravityAccCorrelationXY,tGravityAccCorrelationXZ,tGravityAccCorrelationYZ,angletBodyGyroMeanGravityMean,subject,Activity,timepoint
890,-0.11232349999999999,0.97312801,-0.99715204,-0.98373211,0.24503138,13,LAYING,79
891,0.90089366,0.08090757400000001,0.94109004,-0.24248665,-0.81657527,13,WALKING,85
892,0.88545335,0.95232959,0.97054092,0.90702401,0.38407818,13,WALKING,93
893,0.89593472,0.93729983,0.96593033,0.89040288,-0.84333408,13,WALKING,94
894,0.88512265,-0.19697974,-0.36783134,0.3325877,0.80713073,13,WALKING,98
895,0.89138998,0.22610511,-0.19062756,0.33841801,0.43938849,13,WALKING,107
896,0.88859997,0.049351575999999994,0.41629408,-0.080662355,-0.30000398,13,WALKING,113
897,0.93515828,0.52635383,0.83813914,0.46613622,0.94547033,13,WALKING_DOWNSTAIRS,118
898,0.92612835,0.78324194,-0.20375389,0.3077885,-0.97470374,13,WALKING_DOWNSTAIRS,131
899,0.93048984,0.60012968,0.031554018999999996,-0.71496292,0.84220644,13,WALKING_DOWNSTAIRS,136
900,0.93753798,0.51125321,0.5577337,-0.19999225,-0.89918391,13,WALKING_DOWNSTAIRS,139
901,0.89049752,0.90317101,0.57485124,0.83887522,0.96154053,13,WALKING_UPSTAIRS,153
902,0.76015362,0.47407563,0.35393093,-0.58420806,-0.81646455,13,WALKING_UPSTAIRS,169
903,0.95937923,0.9945617,-0.56006839,-0.5200747,-0.46852520000000003,13,STANDING,185
904,0.84556306,-0.72653997,-0.24271924,-0.48167697,-0.26927641,13,SITTING,206
905,0.97168775,-0.95963008,0.73060517,-0.6891558000000001,-0.23886661,13,SITTING,217
906,0.97035259,-0.75815006,-0.44195748,0.91301108,0.094531233,13,SITTING,221
907,-0.27945404,-0.9412994,0.33021415,-0.61375071,-0.74049506,13,LAYING,235
908,-0.14040065,-0.0084218817,0.46747721,-0.8734791,-0.39017482,13,LAYING,249
909,-0.14448402,0.56416486,0.84696469,0.059662726,0.089549923,13,LAYING,255
910,-0.14536688,-0.061847606,0.88448199,-0.48010111,0.53293781,13,LAYING,256
911,0.93359775,-0.21791964,-0.037651117000000005,0.42124552,0.37891554,13,WALKING,280
912,0.96671158,0.5041428,-0.25656346,-0.23677783,0.93189709,13,WALKING_DOWNSTAIRS,293
913,0.94725251,-0.88539841,-0.62111154,0.62074466,0.94929027,13,WALKING_DOWNSTAIRS,299
914,0.96164943,0.62769948,0.17147831,0.83760501,0.99090054,13,WALKING_DOWNSTAIRS,300
915,0.96598727,0.77150063,-0.95332161,-0.62499749,0.65714158,18,STANDING,19
916,0.95691467,-0.66412729,0.96493896,-0.47805598,0.85088987,18,STANDING,40
917,0.80157002,-0.84894167,0.45108050000000005,-0.57325666,-0.025347288,18,SITTING,45
918,0.80234312,-0.268456,-0.91927022,0.033576999999999996,-0.33375405,18,SITTING,54
919,0.94284189,-0.71446759,-0.98885934,0.80492776,-0.035141244,18,SITTING,63
920,-0.26009978,-0.65534514,0.0016914179999999999,-0.57329029,-0.052682389,18,LAYING,73
921,-0.25906602,0.39384871,-0.31131824,-0.99227062,0.13019375,18,LAYING,79
922,0.94093417,0.20798853,-0.59014135,0.10014861,0.46666471,18,WALKING,109
923,0.94680616,0.75331697,0.46920872,0.80285251,0.19855144,18,WALKING,110
924,0.94225248,0.59474966,0.56558607,0.91491671,0.92043603,18,WALKING_DOWNSTAIRS,170
925,0.96077625,-0.08399137599999999,-0.61069895,0.43305666,0.95084617,18,WALKING_DOWNSTAIRS,172
926,0.92667044,-0.040807471,0.36908112,0.093791031,0.90431776,18,WALKING_UPSTAIRS,180
927,0.90974257,0.13816945,-0.69169546,-0.32453055,-0.92128043,18,WALKING_UPSTAIRS,183
928,0.9409761999999999,0.77662424,0.98347811,0.69922432,-0.71571696,18,STANDING,199
929,0.9382433000000001,0.8028923000000001,0.93535112,0.61673331,-0.28167366,18,STANDING,205
930,0.92265267,0.84687509,0.99478086,0.81080053,0.1160085,18,STANDING,220
931,0.91328605,-0.18581214,-0.8480335999999999,0.64579761,-0.13154271,18,SITTING,228
932,0.97433438,-0.9869794,0.86776756,-0.78795999,0.42273544,18,SITTING,235
933,0.97613221,-0.61523524,-0.20695072,0.71285298,-0.24713602,18,SITTING,248
934,-0.24399545,-0.98072519,-0.42892773,0.38048232,-0.1499115,18,LAYING,249
935,-0.25977482,0.77790181,-0.81899816,-0.99307093,0.60728856,18,LAYING,252
936,-0.25728907,0.88778094,-0.86824165,-0.98682543,0.31995250000000003,18,LAYING,253
937,-0.22124081,0.34745032,-0.86078914,-0.70965371,0.35239811,18,LAYING,267
938,0.90710335,0.57713029,0.81747599,0.23760522,-0.56890544,18,WALKING,286
939,0.91237511,0.96416755,0.90940817,0.92618791,-0.9512408000000001,18,WALKING_DOWNSTAIRS,322
940,0.9083898000000001,0.76678352,0.68046082,0.86063075,0.89166736,18,WALKING_DOWNSTAIRS,323
941,0.92502099,0.75715762,0.71350541,0.5884454000000001,-0.91032757,18,WALKING_DOWNSTAIRS,326
942,0.84635902,-0.076888737,0.22127727,-0.85895623,-0.60590752,18,WALKING_UPSTAIRS,333
943,0.89294871,0.10611392,0.93154864,-0.15744628,0.8713764999999999,18,WALKING_UPSTAIRS,346
944,0.91773257,0.79595543,0.92314692,0.67505674,0.9351151,18,WALKING_DOWNSTAIRS,359
945,0.96020097,0.39792973,0.11142861,0.95076743,-0.47751758,20,STANDING,4
946,0.95930926,0.88436871,0.74681363,0.96848567,0.27681622,20,STANDING,7
947,0.94993406,0.90252368,-0.991526,-0.84350875,-0.40746902,20,STANDING,10
948,0.94899365,0.77313292,-0.98615368,-0.83508296,0.64698024,20,STANDING,18
949,0.96290751,0.89176422,0.52447159,0.77589311,-0.65548258,20,STANDING,33
950,0.96395129,0.85984789,0.17042163,0.64267172,-0.7259076999999999,20,STANDING,35
951,0.87098589,0.80086478,-0.98449732,-0.87594812,0.067057645,20,SITTING,43
952,0.94145843,-0.97758445,-0.97857819,0.94984688,-0.37436567,20,SITTING,64
953,-0.45881749,-0.98959602,-0.99938963,0.99416916,-0.10216759,20,LAYING,75
954,-0.6978093000000001,-0.69768602,-0.35442622,0.31335444,0.59868203,20,LAYING,79
955,0.91217926,0.7914201,-0.09125427400000001,0.23188337,0.72776998,20,WALKING,117
956,0.90462005,0.22689146,-0.42693611,-0.87631507,-0.92433447,20,WALKING,125
957,0.90899948,0.6257074,0.2665406,0.57001898,-0.68708059,20,WALKING_DOWNSTAIRS,145
958,0.90835066,0.89484262,0.87911472,0.95455514,-0.86916874,20,WALKING_DOWNSTAIRS,146
959,0.87186603,0.74540922,0.48904384,-0.18951397,0.82274499,20,WALKING_DOWNSTAIRS,147
960,0.90747484,0.82404739,0.96948923,0.75894453,0.74381478,20,WALKING_DOWNSTAIRS,148
961,0.92909016,0.83332301,0.95558972,0.92929839,0.64858297,20,WALKING_DOWNSTAIRS,151
962,0.73127391,0.99239881,0.90813277,0.90811301,-0.91088075,20,WALKING_UPSTAIRS,176
963,0.72419204,0.96913485,0.95451015,0.92465162,0.96711118,20,WALKING_UPSTAIRS,179
964,0.86897349,0.94807429,-0.99103503,-0.89684125,-0.84628491,20,STANDING,198
965,0.79817485,0.99483571,0.92025602,0.91900652,-0.07638287099999999,20,STANDING,201
966,-0.18236539,-0.35278012,-0.99982311,0.33789582,-0.11865162,20,LAYING,247
967,-0.22253976,-0.98538808,0.69420463,-0.75204332,0.69342758,20,LAYING,254
968,-0.23012785,0.88719241,-0.88389801,-0.93149744,0.25314766,20,LAYING,256
969,-0.28105,-0.03908795,-0.13873532,-0.9198822,0.28501201,20,LAYING,260
970,-0.30110281,-0.99982861,0.99818496,-0.99785305,0.58681829,20,LAYING,263
971,-0.49526385,-0.89382015,0.93690454,-0.98727164,0.14034704,20,LAYING,268
972,-0.49885961,-0.69669263,0.50113472,-0.94983485,-0.34697861,20,LAYING,270
973,-0.50852985,-0.33028519,-0.057068454000000005,-0.87892674,-0.36593939,20,LAYING,273
974,-0.51067306,-0.78487526,0.90518654,-0.96096259,0.37301169,20,LAYING,274
975,0.89429418,0.80446152,0.73101724,0.96065233,0.7073314,20,WALKING,287
976,0.87625601,0.94913248,0.71232835,0.59645101,0.26972655,20,WALKING,300
977,0.91422235,0.93266856,-0.92651637,-0.95447082,0.90734398,20,WALKING_DOWNSTAIRS,307
978,0.9136805,0.79542196,-0.23654808,0.36549022,-0.94031542,20,WALKING_DOWNSTAIRS,320
979,0.9176780999999999,0.96747826,0.85159576,0.89659833,-0.93018453,20,WALKING_DOWNSTAIRS,321
980,0.86695286,0.96192392,-0.45129247,-0.65260548,0.84695165,20,WALKING_DOWNSTAIRS,322
981,0.78848194,0.63203631,-0.14546485,0.22938407,0.90557557,20,WALKING_UPSTAIRS,345
982,0.97500124,-0.79974438,-0.88701119,0.95271491,-0.34265951,24,STANDING,16
983,0.97600843,0.43441061,-0.97165703,-0.33862247,0.79514778,24,STANDING,18
984,0.9675264000000001,0.74056449,-0.64653903,-0.9907395,0.7581844,24,STANDING,23
985,0.96957936,0.83408128,0.92357588,0.56647981,-0.71695714,24,STANDING,26
986,0.96906737,0.98219196,0.31852411,0.14514156,-0.54348788,24,STANDING,28
987,0.90683099,-0.97377333,-0.92108703,0.9161461999999999,0.15928996,24,SITTING,38
988,0.89118676,-0.9889704,-0.92734272,0.96799817,0.029775405,24,SITTING,45
989,0.96305582,0.53476414,-0.79587944,-0.91267353,0.38865349,24,SITTING,61
990,0.96286425,-0.63046959,-0.12108906,-0.58434305,-0.063432023,24,SITTING,62
991,0.9625679,-0.43023766,0.71931683,-0.30212978,0.015683237,24,SITTING,63
992,0.96136716,-0.95870641,0.9764809000000001,-0.99380665,-0.029884826,24,SITTING,67
993,-0.39262567,0.024837893,-0.95850828,-0.06552464,0.41846825,24,LAYING,73
994,-0.37987615,0.61921573,-0.77335176,0.014091781000000001,-0.04615103,24,LAYING,78
995,-0.47189265,-0.34417109,-0.26117504,-0.80391955,0.039699085,24,LAYING,86
996,-0.47323914,0.99564708,-0.92516342,-0.91298634,-0.63611866,24,LAYING,98
997,-0.47717578,0.95395968,-0.83194692,-0.93510483,0.65960392,24,LAYING,102
998,0.96718808,-0.21347181,-0.46193338,0.42206899999999997,0.37521862,24,WALKING,107
999,0.96229854,0.021841275,0.68195882,-0.36649763,-0.25654317,24,WALKING,113
1000,0.94956666,-0.80106654,0.15741034,-0.65907747,-0.51358547,24,WALKING_DOWNSTAIRS,132
1001,0.96460557,-0.86367848,-0.89823583,0.71042165,0.99244997,24,WALKING_DOWNSTAIRS,134
1002,0.93592006,0.86820068,-0.6957566,-0.47823267,-0.9570649999999999,24,WALKING_DOWNSTAIRS,137
1003,0.95037805,0.43020230000000004,0.25059339999999997,0.88651104,0.94314432,24,WALKING_DOWNSTAIRS,152
1004,0.95794105,-0.27775003,-0.67127205,0.48764668,0.9128386999999999,24,WALKING_DOWNSTAIRS,153
1005,0.95891939,0.6884024000000001,0.86177764,0.89478024,0.08175115599999999,24,WALKING_UPSTAIRS,159
1006,0.90119745,0.48488146,-0.52017712,-0.87076165,-0.91933315,24,WALKING_UPSTAIRS,163
1007,0.91330696,0.058348094,0.36578012,-0.82108489,0.89189121,24,WALKING_UPSTAIRS,177
1008,0.94473135,0.57552116,-0.86548276,-0.61480426,-0.9381363000000001,24,WALKING_UPSTAIRS,178
1009,0.90705187,0.40009457,-0.37449619,-0.60614364,0.87512303,24,WALKING_UPSTAIRS,187
1010,0.96108772,0.67629124,0.99015322,0.76841073,0.05401187599999999,24,STANDING,211
1011,0.84002515,0.33219113,-0.83365044,0.056528176,0.042250130999999996,24,SITTING,232
1012,0.83884438,-0.94542637,-0.98147961,0.8747035,-0.4264215,24,SITTING,235
1013,0.95469086,-0.9018212999999999,-0.5741276999999999,0.16779074,0.45575602,24,SITTING,239
1014,0.95962911,-0.93410636,0.63225635,-0.80893992,-0.16447409,24,SITTING,243
1015,0.96529761,-0.7948735,-0.59838122,0.026400075,-0.061710984,24,SITTING,247
1016,-0.18127212,-0.41660572,-0.98847826,0.5113213,-0.21040252,24,LAYING,276
1017,-0.26783469,0.9926746,-0.99179202,-0.99395122,0.31106961,24,LAYING,281
1018,0.95707544,0.48074683,-0.82950373,-0.39541088,0.39164154,24,WALKING,300
1019,0.95656379,0.94777889,-0.6535469,-0.72545331,0.9424976,24,WALKING,308
1020,0.95801682,0.63031597,0.19112719,-0.53076662,0.93844259,24,WALKING_DOWNSTAIRS,326
1021,0.96807221,0.88407988,0.31380223,0.055620357999999995,0.85829364,24,WALKING_DOWNSTAIRS,330
1022,0.94517534,0.91452059,-0.73446811,-0.79888941,-0.96446082,24,WALKING_DOWNSTAIRS,338
1023,0.90274346,0.31332362,0.44549549,-0.40611970000000003,-0.92706521,24,WALKING_UPSTAIRS,345
1024,0.88499133,0.8772075,-0.73489129,-0.70767645,0.73857063,24,WALKING_UPSTAIRS,360
1025,0.891366,0.80269858,-0.75429255,-0.80132595,0.96035744,24,WALKING_UPSTAIRS,361
1026,0.89315197,0.3705465,-0.35367597,-0.76556501,0.92732463,24,WALKING_UPSTAIRS,362
1027,0.94880259,-0.75010551,-0.29823155,-0.034761896,0.9214663000000001,24,WALKING_DOWNSTAIRS,364
1028,0.95587886,0.81843678,0.53333269,0.66470554,0.96691378,24,WALKING_DOWNSTAIRS,369
1029,0.89433093,0.12873653,-0.15408669,-0.74410686,0.87602991,24,WALKING_UPSTAIRS,381
